categorical_accuracy,loss,perplexity,val_categorical_accuracy,val_loss,val_perplexity,trial_number,subtrial_number,model_name
0.1881188154220581,2.7856876850128174,16.210962295532227,0.03846153989434242,10.063492774963379,23470.33984375,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.1683168262243271,2.5242600440979004,12.481656074523926,0.03846153989434242,10.183531761169434,26463.765625,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.14851485192775726,2.5760812759399414,13.145523071289062,0.03846153989434242,10.277191162109375,29062.12890625,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.19801980257034302,2.665440082550049,14.374274253845215,0.03846153989434242,10.371109962463379,31923.892578125,0,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000000_subtrial_0000000000000000.keras
0.03937007859349251,11.681783676147461,90531.84375,0.03846153989434242,11.645064353942871,114126.6796875,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.14851485192775726,10.215511322021484,27323.744140625,0.03846153989434242,11.500642776489258,98779.2421875,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.12871287763118744,8.620728492736816,5545.4248046875,0.03846153989434242,11.325374603271484,82898.6953125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.13861386477947235,7.473602771759033,1760.9395751953125,0.03846153989434242,11.35726547241211,85585.015625,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.1683168262243271,6.050995826721191,424.53558349609375,0.03846153989434242,11.275213241577148,78842.953125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.13861386477947235,5.389241695404053,219.0372314453125,0.03846153989434242,11.209959983825684,73862.4609375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.1683168262243271,4.626334190368652,102.13895416259766,0.03846153989434242,11.259603500366211,77621.7890625,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.09900990128517151,3.8635222911834717,47.63283157348633,0.03846153989434242,11.403578758239746,89641.953125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.1683168262243271,3.7752392292022705,43.607940673828125,0.03846153989434242,11.657024383544922,115499.8359375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.19801980257034302,3.8907063007354736,48.9454460144043,0.03846153989434242,11.608343124389648,110011.8203125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.23762376606464386,3.552931070327759,34.91550827026367,0.03846153989434242,11.553936004638672,104186.3125,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.20792078971862793,3.2206671237945557,25.044822692871094,0.03846153989434242,11.26311206817627,77894.609375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
